Stop;Longitude;Latitude;Ort
1067;9,06654;49,07627;
1068;9,0664;49,07631;
1069;9,06625;49,07632;
1070;9,06623;49,07649;
1071;9,06618;49,07665;
1072;9,06617;49,07676;
1073;9,06621;49,07689;
1074;9,06613;49,07702;
1075;9,06589;49,07729;
1076;9,06572;49,0774;
1077;9,06547;49,07767;
1078;9,06514;49,07794;
1079;9,06511;49,07803;
1080;9,06511;49,07805;
1081;9,0651;49,07808;
1082;9,06511;49,07812;
1083;9,06521;49,07831;
1084;9,06504;49,07895;
1085;9,0649;49,07934;
1086;9,06483;49,07947;
1087;9,06463;49,07973;
1088;9,06459;49,07988;
1089;9,06452;49,07991;
1090;9,06446;49,07995;
1091;9,06445;49,07997;
1092;9,06415;49,08031;
1093;9,06328;49,08108;
1094;9,06288;49,08148;
1095;9,06273;49,08181;
1096;9,06263;49,08184;
1097;9,06245;49,08193;
1098;9,06241;49,08196;
1099;9,06081;49,0837;
1100;9,05787;49,08723;
1101;9,05752;49,08757;
1102;9,05709;49,08792;
1103;9,05651;49,08827;
1104;9,05573;49,08861;
1105;9,05313;49,08938;
1106;9,05181;49,08987;
1107;9,05169;49,0899;
1108;9,04929;49,09103;
1109;9,04921;49,09109;
1110;9,03935;49,09581;
1111;9,03871;49,09608;
1112;9,03779;49,09637;
1113;9,03734;49,09648;
1114;9,0318;49,09755;
1115;9,03088;49,09779;
1116;9,02999;49,09814;
1117;9,02943;49,09843;
1118;9,02941;49,09845;
1119;9,01912;49,10474;
1120;9,01822;49,10534;
1121;9,01752;49,10597;
1122;9,01699;49,10661;
1123;9,0164;49,10748;
1124;9,01639;49,10748;
1125;9,01441;49,11054;
1126;9,01427;49,1108;
1127;9,01412;49,11119;
1128;9,01414;49,11154;
1129;9,01422;49,11175;
1130;9,01442;49,11209;
1131;9,01479;49,11253;
1132;9,01593;49,11363;
1133;9,01668;49,11426;
1134;9,01791;49,11518;
1135;9,01807;49,11535;
1136;9,01821;49,11555;
1137;9,01829;49,11571;
1138;9,01832;49,11584;
1139;9,01833;49,11613;
1140;9,0183;49,11626;
1141;9,01814;49,11661;
1142;9,01778;49,1172;
1143;9,01771;49,11736;
1144;9,01767;49,11773;
1145;9,01773;49,11797;
1146;9,01814;49,11878;
1147;9,0182;49,11895;
1148;9,01825;49,11921;
1149;9,01821;49,11943;
1150;9,01813;49,11962;
1151;9,018;49,11981;
1152;9,01618;49,12182;
1153;9,01613;49,12194;
1154;9,01607;49,12203;
1155;9,01579;49,12231;
1156;9,01529;49,12292;
1157;9,01498;49,12339;
1158;9,01497;49,12339;
1159;9,01472;49,12372;
1160;9,01449;49,12418;
1161;9,01435;49,1244;
1162;9,0141;49,12471;
1163;9,01382;49,12497;
1164;9,01359;49,12513;
1165;9,01308;49,12539;
1166;9,01278;49,12551;
1167;9,01237;49,12563;
1168;9,01176;49,12573;
1169;9,01021;49,12587;
1170;9,00901;49,12605;
1171;9,0083;49,12621;
1172;9,00644;49,12675;
1173;9,00593;49,12699;
1174;9,00589;49,127;
1175;9,00547;49,12724;
1176;9,00542;49,12725;
1177;9,00521;49,12736;
1178;9,005;49,12739;
1179;9,00483;49,12738;
1180;9,0046;49,12731;
1181;9,00429;49,12707;
1182;9,00385;49,12727;
1183;9,00334;49,12761;
1184;9,00283;49,12804;
1185;9,00222;49,12867;
1186;9,00189;49,12909;
1187;9,00143;49,12977;
1188;8,99974;49,13298;
1189;8,99881;49,13492;
1190;8,99879;49,13493;
1191;8,99877;49,13496;
1192;8,99874;49,13498;
1193;8,99837;49,13561;
1194;8,99767;49,13702;
1195;8,99766;49,1371;
1196;8,99736;49,13768;
1197;8,99714;49,13764;
1198;8,99708;49,13774;
1199;8,99702;49,13791;
1200;8,99671;49,13828;
1201;8,99603;49,13926;
1202;8,99558;49,14001;
1203;8,99382;49,13977;
1204;8,99215;49,14234;
1205;8,98988;49,14212;
1206;8,98791;49,14203;
1207;8,98764;49,14206;
1208;8,98366;49,14285;
1209;8,97575;49,14404;
1210;8,97368;49,14428;
1211;8,97365;49,1443;
1212;8,9735;49,14448;
1213;8,97352;49,14452;
1214;8,97352;49,14461;
1215;8,97349;49,14477;
1216;8,97347;49,14481;
1217;8,97343;49,14485;
1218;8,9733;49,14493;
1219;8,97169;49,14555;
1220;8,97149;49,14559;
1221;8,96798;49,14578;
1222;8,96725;49,14586;
1223;8,96707;49,1459;
1224;8,96691;49,14596;
1225;8,96675;49,14608;
1226;8,96661;49,14623;
1227;8,96641;49,1462;
1228;8,96626;49,1462;
1229;8,96598;49,14625;
1230;8,96478;49,14666;
1231;8,9642;49,1469;
1232;8,96381;49,14701;
1233;8,96313;49,14708;
1234;8,9609;49,14693;
1235;8,95791;49,14687;
1236;8,95763;49,14683;
1237;8,95735;49,1473;
1238;8,95707;49,14764;
1239;8,95658;49,14814;
1240;8,95596;49,14866;
1241;8,95313;49,1507;
1242;8,95099;49,1521;
1243;8,94725;49,15427;
1244;8,94602;49,15487;
1245;8,94568;49,15507;
1246;8,94505;49,15562;
1247;8,94472;49,15597;
1248;8,94423;49,15639;
1249;8,94392;49,1566;
1250;8,94314;49,15702;
1251;8,94235;49,15751;
1252;8,94189;49,15796;
1253;8,94174;49,15817;
1254;8,94154;49,15851;
1255;8,94142;49,1588;
1256;8,94124;49,15946;
1257;8,94117;49,1603;
1258;8,94118;49,16066;
1259;8,94151;49,16229;
1260;8,94154;49,16263;
1261;8,94152;49,16282;
1262;8,94138;49,16335;
1263;8,94123;49,16373;
1264;8,94111;49,16418;
1265;8,94106;49,16452;
1266;8,94112;49,165;
1267;8,94145;49,16622;
1268;8,94197;49,16777;
1269;8,94242;49,16889;
1270;8,94261;49,16927;
1271;8,94264;49,16931;
1272;8,94281;49,16947;
1273;8,94286;49,1695;
1274;8,9429;49,16951;
1275;8,94289;49,16952;
1276;8,94289;49,16958;
1277;8,9429;49,16958;
1278;8,9429;49,16959;
1279;8,94291;49,16959;
1280;8,94291;49,1696;
1281;8,94292;49,1696;
1282;8,94292;49,16961;
1283;8,94293;49,16961;
1284;8,94294;49,16962;
1285;8,94285;49,16972;
1286;8,94235;49,17011;
1287;8,94171;49,17068;
1288;8,94159;49,17076;
1289;8,94128;49,17091;
1290;8,94099;49,171;
1291;8,94097;49,17112;
1292;8,94089;49,17132;
1293;8,94057;49,17181;
1294;8,94046;49,17194;
1295;8,9393;49,17282;
1296;8,93914;49,173;
1297;8,9387;49,17361;
1298;8,93842;49,17413;
1299;8,93833;49,17443;
1300;8,93823;49,17495;
1301;8,9383;49,17705;
1302;8,93838;49,17745;
1303;8,93858;49,17799;
1304;8,93865;49,17824;
1305;8,93867;49,17843;
1306;8,93863;49,17918;
1307;8,93814;49,17919;
1308;8,93822;49,17946;
1309;8,93836;49,17981;
1310;8,9384;49,18005;
1311;8,93842;49,18055;
1312;8,93841;49,18063;
1313;8,93839;49,18067;
1314;8,93835;49,18072;
1315;8,9382;49,18081;
1316;8,93818;49,18085;
1317;8,93817;49,18089;
1318;8,93817;49,18095;
1319;8,93833;49,1816;
1320;8,9366;49,18215;
1321;8,93651;49,18221;
1322;8,93648;49,18225;
1323;8,93642;49,18239;
1324;8,93624;49,18296;
1325;8,93612;49,18314;
1326;8,93603;49,18333;
1327;8,93603;49,18339;
1328;8,93597;49,18346;
1329;8,93535;49,18523;
1330;8,9353;49,18542;
1331;8,9353;49,1855;
1332;8,93531;49,18553;
1333;8,93543;49,18559;
1334;8,93543;49,18561;
1335;8,93542;49,18562;
1336;8,93511;49,1866;
1337;8,9351;49,18666;
1338;8,93511;49,18668;
1339;8,93518;49,18671;
1340;8,93494;49,18707;
1341;8,93487;49,18723;
1342;8,93479;49,18751;
1343;8,93472;49,18787;
1344;8,9347;49,1881;
1345;8,93482;49,18862;
1346;8,93493;49,18885;
1347;8,93521;49,18926;
1348;8,93582;49,18979;
1349;8,93615;49,19004;
1350;8,93641;49,19028;
1351;8,93663;49,19054;
1352;8,93676;49,19084;
1353;8,93685;49,19122;
1354;8,93692;49,19179;
1355;8,93691;49,19231;
1356;8,93687;49,19268;
1357;8,93674;49,19316;
1358;8,93667;49,1932;
1359;8,93656;49,19356;
1360;8,93644;49,19385;
1361;8,9364;49,19405;
1362;8,93643;49,19413;
1363;8,93601;49,19544;
1364;8,93581;49,1962;
1365;8,93572;49,19689;
1366;8,93569;49,19736;
1367;8,93573;49,19801;
1368;8,93599;49,19909;
1369;8,93618;49,2006;
1370;8,93617;49,20085;
1371;8,93611;49,20116;
1372;8,93545;49,2029;
1373;8,93522;49,20402;
1374;8,93514;49,20431;
1375;8,93504;49,20457;
1376;8,93452;49,20554;
1377;8,9341;49,20618;
1378;8,93345;49,20703;
1379;8,93187;49,20893;
1380;8,93125;49,20953;
1381;8,93036;49,21025;
1382;8,92939;49,21087;
1383;8,92728;49,21199;
1384;8,92692;49,21221;
1385;8,92667;49,2124;
1386;8,92639;49,21265;
1387;8,92582;49,21347;
1388;8,92571;49,21366;
1389;8,92534;49,21415;
1390;8,92493;49,21453;
1391;8,92455;49,21478;
1392;8,92386;49,21506;
1393;8,92327;49,21537;
1394;8,92295;49,21559;
1395;8,92206;49,21634;
1396;8,92168;49,21662;
1397;8,92039;49,21742;
1398;8,92035;49,21746;
1399;8,92015;49,21791;
1400;8,91918;49,21945;
1401;8,91888;49,22011;
1402;8,91887;49,22016;
1403;8,91845;49,22101;
1404;8,91836;49,22125;
1405;8,9183;49,22152;
1406;8,9183;49,22172;
1407;8,91836;49,22237;
1408;8,91834;49,22242;
1409;8,91835;49,22287;
1410;8,91827;49,22382;
1411;8,9183;49,22388;
1412;8,9183;49,22412;
1413;8,91855;49,22497;
1414;8,91867;49,22529;
1415;8,91901;49,22596;
1416;8,91904;49,22612;
1417;8,91932;49,22681;
1418;8,91947;49,22741;
1419;8,91952;49,22793;
1420;8,91951;49,2283;
1421;8,91946;49,22854;
1422;8,91942;49,22864;
1423;8,91908;49,22928;
1424;8,91889;49,22947;
1425;8,91857;49,22969;
1426;8,91765;49,23011;
1427;8,91714;49,23043;
1428;8,91694;49,23063;
1429;8,9169;49,2307;
1430;8,91689;49,23075;
1431;8,91691;49,23094;
1432;8,91695;49,23102;
1433;8,91705;49,23111;
1434;8,91714;49,23117;
1435;8,91272;49,2344;
1436;8,91258;49,23455;
1437;8,91242;49,23476;
1438;8,91119;49,23706;
1439;8,91108;49,23741;
1440;8,911;49,23782;
1441;8,91084;49,23831;
1442;8,91071;49,23859;
1443;8,91061;49,23871;
1444;8,91034;49,23897;
1445;8,9102;49,23906;
1446;8,91011;49,2391;
1447;8,90967;49,23919;
1448;8,9096;49,23922;
1449;8,90946;49,23931;
1450;8,90915;49,23962;
1451;8,90891;49,23993;
1452;8,9079;49,24099;
1453;8,90786;49,24107;
1454;8,90689;49,24211;
1455;8,90692;49,24213;
1456;8,90692;49,24214;
1457;8,90693;49,24215;
1458;8,90693;49,24216;
1459;8,90694;49,24216;
1460;8,90694;49,24218;
1461;8,90695;49,24219;
1462;8,90695;49,24222;
1463;8,90694;49,24222;
1464;8,90694;49,24224;
1465;8,90692;49,24226;
1466;8,90692;49,24227;
1467;8,90691;49,24227;
1468;8,90691;49,24228;
1469;8,9069;49,24228;
1470;8,9069;49,24229;
1471;8,90689;49,24229;
1472;8,90688;49,2423;
1473;8,90687;49,2423;
1474;8,90686;49,24231;
1475;8,90684;49,24231;
1476;8,90683;49,24232;
1477;8,90679;49,24232;
1478;8,90678;49,24233;
1479;8,90674;49,24233;
1480;8,90671;49,24232;
1481;8,90606;49,24299;
1482;8,90594;49,24309;
1483;8,90502;49,24417;
1484;8,90392;49,24558;
1485;8,90366;49,24605;
1486;8,90359;49,24629;
1487;8,90344;49,24628;
1488;8,90341;49,24629;
1489;8,90336;49,24629;
1490;8,90328;49,24631;
1491;8,90288;49,24666;
1492;8,90278;49,24672;
1493;8,89574;49,24972;
1494;8,89507;49,24947;
1495;8,89483;49,24944;
1496;8,89428;49,24948;
1497;8,89398;49,24955;
1498;8,89321;49,24988;
1499;8,89311;49,24991;
1500;8,89234;49,25003;
1501;8,89107;49,25016;
1502;8,89022;49,25033;
1503;8,89013;49,25033;
1504;8,88821;49,25066;
1505;8,88783;49,25077;
1506;8,88676;49,25085;
1507;8,88683;49,25104;
1508;8,88592;49,25116;
1509;8,88371;49,25168;
1510;8,88203;49,25239;
1511;8,88172;49,25248;
1512;8,88039;49,2527;
1513;8,87885;49,25282;
1514;8,87861;49,25286;
1515;8,87842;49,25287;
1516;8,87726;49,25309;
1517;8,87674;49,25323;
1518;8,87646;49,25326;
1519;8,87606;49,25336;
1520;8,87415;49,25371;
1521;8,86936;49,25492;
1522;8,86892;49,25508;
1523;8,86884;49,25516;
1524;8,86546;49,25676;
1525;8,86453;49,2571;
1526;8,86304;49,25748;
1527;8,86006;49,258;
1528;8,85225;49,25883;
1529;8,85193;49,25889;
1530;8,85137;49,25906;
1531;8,85123;49,25912;
1532;8,85078;49,25938;
1533;8,85048;49,25964;
1534;8,85033;49,25982;
1535;8,85025;49,25994;
1536;8,85014;49,26016;
1537;8,84925;49,26315;
1538;8,84914;49,26342;
1539;8,84893;49,26374;
1540;8,84865;49,26404;
1541;8,84845;49,2642;
1542;8,84818;49,26438;
1543;8,8479;49,26453;
1544;8,84733;49,26475;
1545;8,84673;49,26489;
1546;8,84521;49,26511;
1547;8,84466;49,26524;
1548;8,84418;49,26544;
1549;8,8439;49,26562;
1550;8,84374;49,26577;
1551;8,84358;49,26596;
1552;8,84351;49,26607;
1553;8,84341;49,26629;
1554;8,84335;49,26651;
1555;8,84309;49,2682;
1556;8,84249;49,27011;
1557;8,84238;49,27032;
1558;8,84232;49,2704;
1559;8,84218;49,27053;
1560;8,8421;49,27058;
1561;8,84204;49,27064;
1562;8,84137;49,27112;
1563;8,84123;49,27125;
1564;8,84098;49,27188;
1565;8,84076;49,27233;
1566;8,84072;49,27247;
1567;8,84065;49,27294;
1568;8,84067;49,27328;
1569;8,84121;49,27523;
1570;8,84125;49,27554;
1571;8,84124;49,27561;
1572;8,84125;49,2757;
1573;8,84118;49,27584;
1574;8,84104;49,27605;
1575;8,8408;49,27627;
1576;8,84046;49,27649;
1577;8,83899;49,27719;
1578;8,83845;49,2775;
1579;8,83564;49,27941;
1580;8,83547;49,2795;
1581;8,83525;49,27965;
1582;8,83524;49,2797;
1583;8,83383;49,28078;
1584;8,8334;49,28105;
1585;8,83284;49,28133;
1586;8,8323;49,28153;
1587;8,83182;49,28167;
1588;8,83104;49,28183;
1589;8,8285;49,28212;
1590;8,82789;49,28226;
1591;8,82743;49,28242;
1592;8,82686;49,28271;
1593;8,82635;49,28308;
1594;8,82618;49,28325;
1595;8,826;49,28348;
1596;8,82582;49,28382;
1597;8,82572;49,28413;
1598;8,82568;49,28434;
1599;8,82545;49,29201;
1600;8,8253;49,2933;
1601;8,82516;49,29396;
1602;8,82494;49,29444;
1603;8,82453;49,29505;
1604;8,82401;49,29571;
1605;8,82388;49,29584;
1606;8,82328;49,29625;
1607;8,82303;49,29645;
1608;8,82265;49,29681;
1609;8,82198;49,29657;
1610;8,82183;49,29654;
1611;8,82167;49,29686;
1612;8,82056;49,29821;
1613;8,81901;49,2999;
1614;8,81864;49,30041;
1615;8,81653;49,30288;
1616;8,816;49,30344;
1617;8,8152;49,30469;
1618;8,8148;49,30541;
1619;8,81466;49,30578;
1620;8,81457;49,30595;
1621;8,81414;49,30649;
1622;8,81406;49,30664;
1623;8,81402;49,30688;
1624;8,81406;49,30772;
1625;8,81395;49,30918;
1626;8,81398;49,30981;
1627;8,81413;49,311;
1628;8,8143;49,31157;
1629;8,81437;49,31239;
1630;8,81343;49,31232;
1631;8,81337;49,31229;
1632;8,81246;49,31224;
1633;8,81241;49,31225;
1634;8,81237;49,31227;
1635;8,81212;49,3125;
1636;8,81212;49,31253;
1637;8,8117;49,3124;
1638;8,81165;49,31241;
1639;8,81125;49,31263;
1640;8,80829;49,31487;
1641;8,80754;49,31537;
1642;8,80753;49,31539;
1643;8,80577;49,31689;
1644;8,80419;49,31711;
1645;8,80421;49,31747;
1646;8,80477;49,31749;
1647;8,80492;49,31751;
1648;8,80506;49,31755;
1649;8,80141;49,31834;
1650;8,78837;49,32314;
1651;8,78693;49,32386;
1652;8,78639;49,32403;
1653;8,78598;49,3241;
1654;8,78578;49,32419;
1655;8,78617;49,32441;
1656;8,78523;49,32506;
1657;8,78431;49,32546;
1658;8,78329;49,32601;
1659;8,78298;49,32624;
1660;8,78201;49,32712;
1661;8,78193;49,32722;
1662;8,78152;49,32788;
1663;8,78096;49,32847;
1664;8,77846;49,33014;
1665;8,7781;49,33045;
1666;8,77754;49,33075;
1667;8,77635;49,33126;
1668;8,7719;49,33234;
1669;8,77183;49,33239;
1670;8,77167;49,33247;
1671;8,76896;49,33427;
1672;8,76865;49,33444;
1673;8,76755;49,33517;
1674;8,76544;49,33646;
1675;8,76538;49,33648;
1676;8,76469;49,33693;
1677;8,76325;49,33827;
1678;8,76238;49,33933;
1679;8,76198;49,3397;
1680;8,76145;49,34031;
1681;8,76031;49,34149;
1682;8,7601;49,34174;
1683;8,75934;49,34306;
1684;8,75868;49,34385;
1685;8,75764;49,3449;
1686;8,75702;49,34535;
1687;8,75579;49,34637;
1688;8,75539;49,34674;
1689;8,7549;49,34726;
1690;8,75472;49,34752;
1691;8,75447;49,34801;
1692;8,75414;49,34856;
1693;8,75381;49,34902;
1694;8,75284;49,35019;
1695;8,75287;49,35016;
1696;8,75149;49,35166;
1697;8,74876;49,35419;
1698;8,74841;49,35448;
1699;8,74795;49,35481;
1700;8,74757;49,35502;
1701;8,74718;49,35518;
1702;8,74703;49,35526;
1703;8,74651;49,35564;
1704;8,7464;49,35574;
1705;8,74592;49,35632;
1706;8,74574;49,35649;
1707;8,7447;49,35708;
1708;8,74458;49,35712;
1709;8,74424;49,35713;
1710;8,74395;49,3581;
1711;8,74387;49,3583;
1712;8,74336;49,35918;
1713;8,74318;49,35955;
1714;8,74307;49,35988;
1715;8,74295;49,36043;
1716;8,74289;49,3612;
1717;8,74293;49,36157;
1718;8,74297;49,3617;
1719;8,7431;49,36198;
1720;8,74307;49,362;
1721;8,74306;49,362;
1722;8,74305;49,36201;
1723;8,74304;49,36201;
1724;8,74303;49,36202;
1725;8,74302;49,36202;
1726;8,74298;49,36206;
1727;8,74297;49,36209;
1728;8,74296;49,3621;
1729;8,74296;49,36213;
1730;8,74297;49,36214;
1731;8,74297;49,36215;
1732;8,74298;49,36216;
1733;8,74298;49,36217;
1734;8,74299;49,36218;
1735;8,74299;49,36219;
1736;8,743;49,36219;
1737;8,74304;49,36223;
1738;8,74305;49,36223;
1739;8,74307;49,36224;
1740;8,74308;49,36224;
1741;8,7431;49,36225;
1742;8,74313;49,36225;
1743;8,7431;49,36234;
1744;8,74313;49,36243;
1745;8,7432;49,36253;
1746;8,74325;49,36272;
1747;8,74328;49,36296;
1748;8,74326;49,36355;
1749;8,74316;49,36388;
1750;8,743;49,36423;
1751;8,7427;49,36467;
1752;8,74246;49,36491;
1753;8,74189;49,36539;
1754;8,74038;49,36649;
1755;8,73995;49,36689;
1756;8,73977;49,36724;
1757;8,73971;49,36751;
1758;8,7397;49,36798;
1759;8,73979;49,3683;
1760;8,73983;49,36862;
1761;8,7398;49,3689;
1762;8,73967;49,36919;
1763;8,73953;49,3694;
1764;8,73916;49,36971;
1765;8,73904;49,36979;
1766;8,73868;49,36997;
1767;8,73832;49,3701;
1768;8,73461;49,37118;
1769;8,73365;49,3715;
1770;8,73241;49,37205;
1771;8,73147;49,37257;
1772;8,7308;49,37299;
1773;8,73015;49,37347;
1774;8,72744;49,37568;
1775;8,72639;49,3768;
1776;8,72534;49,37818;
1777;8,72444;49,3798;
1778;8,72429;49,37996;
1779;8,72105;49,38124;
1780;8,7198;49,38193;
1781;8,71957;49,38197;
1782;8,71945;49,38201;
1783;8,71721;49,38302;
1784;8,71654;49,38364;
1785;8,71636;49,38385;
1786;8,71499;49,38619;
1787;8,71466;49,38664;
1788;8,71427;49,38738;
1789;8,71408;49,38757;
1790;8,71367;49,38839;
1791;8,7134;49,38876;
1792;8,71298;49,38916;
1793;8,71267;49,38941;
1794;8,71254;49,38964;
1795;8,71237;49,39059;
1796;8,71225;49,3908;
1797;8,71219;49,39084;
1798;8,7121;49,39084;
1799;8,712;49,39082;
1800;8,71198;49,39089;
1801;8,71195;49,39086;
1802;8,71188;49,39086;
1803;8,71146;49,39106;
1804;8,71129;49,39109;
1805;8,71088;49,39122;
1806;8,71066;49,39143;
1807;8,71059;49,3917;
1808;8,70962;49,39255;
1809;8,7095;49,39277;
1810;8,70955;49,39341;
1811;8,70953;49,3935;
1812;8,70944;49,39365;
1813;8,70931;49,39381;
1814;8,70909;49,39392;
1815;8,70891;49,39395;
1816;8,70875;49,39406;
1817;8,70896;49,3942;
1818;8,70911;49,39439;
1819;8,70943;49,39514;
1820;8,70945;49,39522;
1821;8,70943;49,39529;
1822;8,70941;49,39532;
1823;8,70916;49,39556;
1824;8,70905;49,39574;
1825;8,70858;49,39667;
1826;8,70817;49,39733;
1827;8,70815;49,39744;
1828;8,70816;49,39768;
1829;8,70825;49,39813;
1830;8,70823;49,39822;
1831;8,70811;49,39833;
1832;8,70803;49,39836;
1833;8,70792;49,39837;
1834;8,70763;49,39836;
1835;8,70745;49,39833;
1836;8,70739;49,39833;
1837;8,7072;49,39827;
1838;8,70576;49,39757;
1839;8,70536;49,39722;
1840;8,70524;49,39714;
1841;8,70506;49,39705;
1842;8,70466;49,39693;
1843;8,70413;49,39685;
1844;8,70325;49,39686;
1845;8,70289;49,39691;
1846;8,70248;49,39704;
1847;8,70231;49,39716;
1848;8,70227;49,39721;
1849;8,70213;49,39767;
1850;8,70195;49,39891;
1851;8,70194;49,39913;
1852;8,70185;49,39933;
1853;8,70173;49,39945;
1854;8,70151;49,39958;
1855;8,70071;49,39987;
1856;8,69909;49,40029;
1857;8,69882;49,40039;
1858;8,69872;49,40046;
1859;8,69859;49,40047;
1860;8,69849;49,40053;
1861;8,6982;49,40078;
1862;8,69739;49,40132;
1863;8,69716;49,40155;
1864;8,69696;49,40191;
1865;8,69659;49,40274;
1866;8,69654;49,4031;
1867;8,69629;49,4032;
1868;8,69602;49,40337;
1869;8,69578;49,40372;
1870;8,69574;49,40385;
1871;8,69542;49,40432;
1872;8,69513;49,40462;
1873;8,69504;49,40489;
1874;8,69509;49,40526;
1875;8,69503;49,40587;
1876;8,69508;49,40594;
1877;8,69495;49,40594;
1878;8,69486;49,40592;
1879;8,69482;49,40589;
1880;8,69463;49,40584;
1881;8,69416;49,40597;
1882;8,69407;49,40595;
1883;8,69421;49,40677;
1884;8,69424;49,4068;
1885;8,69428;49,40681;
1886;8,69431;49,4071;
1887;8,6943;49,4072;
1888;8,69433;49,40759;
1889;8,69294;49,41115;
1890;8,69291;49,41126;
1891;8,6929;49,41139;
1892;8,69248;49,41302;
1893;8,69246;49,41305;
1894;8,69228;49,41388;
1895;8,69222;49,41398;
1896;8,69203;49,41706;
1897;8,69197;49,41723;
1898;8,69106;49,41807;
1899;8,69097;49,41823;
1900;8,69092;49,41843;
1901;8,6907;49,41887;
1902;8,69065;49,41901;
1903;8,6905;49,41924;
1904;8,69043;49,41929;
1905;8,69026;49,41959;
1906;8,68954;49,42069;
1907;8,6892;49,42134;
1908;8,68902;49,42189;
1909;8,68799;49,42414;
1910;8,68784;49,42435;
1911;8,68763;49,4245;
1912;8,68361;49,42618;
1913;8,6836;49,42622;
1914;8,68351;49,42629;
1915;8,68328;49,42657;
1916;8,68319;49,42677;
1917;8,68313;49,42701;
1918;8,68312;49,42717;
1919;8,68313;49,42724;
1920;8,68321;49,42743;
1921;8,68343;49,42781;
1922;8,68349;49,42796;
1923;8,68348;49,42811;
1924;8,68345;49,42823;
1925;8,68337;49,42837;
1926;8,68332;49,42843;
1927;8,6832;49,42848;
1928;8,68264;49,42945;
1929;8,68255;49,42972;
1930;8,68247;49,43007;
1931;8,68246;49,43054;
1932;8,68255;49,43206;
1933;8,68231;49,43408;
1934;8,68223;49,43417;
1935;8,68222;49,43422;
1936;8,68213;49,43446;
